pp_id,stim_id,type_code,condition,tempo,length,sigma_fraction,onsets_input,stim_duration,markers_ok,markers_status,markers_max_difference,is_failed,failed_reason,n_taps_raw_all,n_taps_aligned_all,n_taps_aligned_noblindtaps,n_taps_aligned_blindtaps,n_bad_taps,asyncs,asyncs_mean_all,asyncs_mean_noblindtaps,asyncs_mean_blindtaps,asyncs_sd_all,asyncs_sd_noblindtaps,asyncs_sd_blindtaps,stim_onsets_detected,resp_onsets_aligned,resp_ioi
256,1,2,sampling,500,25,0.25,"[0.0, 495.9389493797233, 835.0971106599621, 1502.3801661848115, 2010.743794205704, 2474.0169260944363, 2764.9971405232163, 3377.705094825299, 3818.476943374966, 4572.707223081719, 5028.540160250006, 5708.617886404268, 6145.366262517711, 6698.272641190871, 7219.3037509052065, 7739.08994636257, 8186.993577203171, 8617.492303989371, 9110.743672964292, 9664.155583487003, 10386.751825801764, 10764.192711297386, 11112.481955510375, 11732.835296907295, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0, 14500.0]",21.432375,True,Good,1.363636363636033,False,All good,29.0,25,20,5,4.0,"[nan, nan, nan, -205.11, -108.02, -2.65, nan, -26.8, 56.07, -194.98, 5.78, -70.89, 97.82, -142.14, -164.08, -127.5, -43.58, -15.9, -3.93, -50.06, -265.39, 58.76, 70.47, nan, -90.91, -87.73, 1.36, 61.82, 91.59, 131.59]",-40.97584248058243,-61.151621282546536,39.72727272727398,102.11114474446164,97.6288224654205,76.59399777964276,"[4129.32, 4625.26, 4964.42, 5631.7, 6140.06, 6603.34, 6894.32, 7507.02, 7947.8, 8702.03, 9157.86, 9837.94, 10274.68, 10827.59, 11348.62, 11868.41, 12316.31, 12746.81, 13240.06, 13793.47, 14516.07, 14893.51, 15241.8, 15862.15, 16129.32, 16629.32, 17129.32, 17629.32, 18129.32, 18629.32]","[nan, nan, nan, 5426.59, 6032.05, 6600.68, nan, 7480.23, 8003.86, 8507.05, 9163.64, 9767.05, 10372.5, 10685.45, 11184.55, 11740.91, 12272.73, 12730.91, 13236.14, 13743.41, 14250.68, 14952.27, 15312.27, nan, 16038.41, 16541.59, 17130.68, 17691.14, 18220.91, 18760.91]","[nan, nan, nan, nan, 605.45, 568.64, nan, nan, 523.64, 503.18, 656.59, 603.41, 605.45, 312.95, 499.09, 556.36, 531.82, 458.18, 505.23, 507.27, 507.27, 701.59, 360.0, nan, nan, 503.18, 589.09, 560.45, 529.77, 540.0]"
256,2,15,jittering,400,35,0.2,"[0.0, 324.65747521441995, 885.6577127245401, 1310.2621503132257, 1567.1801905741822, 2060.7303077297283, 2412.2659196879567, 2819.649854916501, 3154.90678608705, 3584.891159688531, 4030.796380492424, 4403.511065415165, 4815.15740698594, 5301.343180542302, 5663.749131843913, 6015.388725908583, 6393.730619639934, 6881.709055663149, 7151.7124696379415, 7544.603216645707, 7963.969683557723, 8461.948901824226, 8764.583657598323, 9186.447018718029, 9614.07995586174, 10027.919586184513, 10425.24305003372, 10741.319779809748, 11264.851790257791, 11575.936552158415, 11985.92673755438, 12416.697859381331, 12885.186618428756, 13097.90648296684, 13200.0, 13600.0, 14000.0, 14400.0, 14800.0, 15200.0]",22.032375,True,Good,1.7159090909117367,False,All good,42.0,33,30,3,9.0,"[nan, nan, nan, -53.9, 116.68, 9.72, -114.77, -47.6, -26.95, 27.84, -154.21, -81.01, -130.61, 64.34, 74.21, 66.2, 37.63, -78.07, 106.01, -49.6, -125.33, -199.9, 0.64, -163.49, -14.31, -57.92, -150.47, -84.05, 67.42, -59.57, -93.2, nan, -37.23, nan, 36.59, -111.82, nan, 65.91, 126.14, nan]",-31.354023392164713,-37.163668155623604,26.74242424242419,87.33102904753392,83.65225830166021,101.01522082984413,"[4157.95, 4482.61, 5043.61, 5468.22, 5725.13, 6218.68, 6570.22, 6977.6, 7312.86, 7742.85, 8188.75, 8561.47, 8973.11, 9459.3, 9821.7, 10173.34, 10551.69, 11039.66, 11309.67, 11702.56, 12121.92, 12619.9, 12922.54, 13344.4, 13772.03, 14185.87, 14583.2, 14899.27, 15422.81, 15733.89, 16143.88, 16574.65, 17043.14, 17255.86, 17357.95, 17757.95, 18157.95, 18557.95, 18957.95, 19357.95]","[nan, nan, nan, 5414.32, 5841.82, 6228.41, 6455.45, 6930.0, 7285.91, 7770.68, 8034.55, 8480.45, 8842.5, 9523.64, 9895.91, 10239.55, 10589.32, 10961.59, 11415.68, 11652.95, 11996.59, 12420.0, 12923.18, 13180.91, 13757.73, 14127.95, 14432.73, 14815.23, 15490.23, 15674.32, 16050.68, nan, 17005.91, nan, 17394.55, 17646.14, nan, 18623.86, 19084.09, nan]","[nan, nan, nan, nan, 427.5, 386.59, 227.05, 474.55, 355.91, 484.77, 263.86, 445.91, 362.05, 681.14, 372.27, 343.64, 349.77, 372.27, 454.09, 237.27, 343.64, 423.41, 503.18, 257.73, 576.82, 370.23, 304.77, 382.5, 675.0, 184.09, 376.36, nan, nan, nan, nan, 251.59, nan, nan, 460.23, nan]"
256,3,9,jittering,500,25,0.2,"[0.0, 542.7123612434848, 955.5869910700624, 1477.5569933452261, 1860.538891725381, 2472.4843926492003, 3052.812652015169, 3620.45105086486, 4002.3121541567884, 4510.811800605035, 4868.46110040119, 5556.271043336395, 6129.238430947405, 6521.310351474995, 6994.185047558763, 7524.718420911914, 7996.569746435061, 8507.966287865805, 9070.456789047514, 9597.732652058638, 10045.026663349037, 10539.979372419906, 11000.616665718922, 11492.157408995945, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0, 14500.0]",21.432375,True,Good,1.3636363636364877,False,All good,30.0,27,22,5,3.0,"[nan, nan, nan, -200.74, -47.81, -183.17, -217.36, -230.68, 21.55, -135.13, -16.19, 24.18, -100.83, 12.33, -88.28, 17.33, -31.12, -110.92, -162.05, -118.64, -42.3, -97.48, -50.84, -53.52, -84.77, -77.5, 120.0, 70.0, 44.55, 23.18]",-63.56308779365175,-86.20139287072148,36.04545454545507,88.36936662654362,76.46484404139542,65.31702725619705,"[4145.68, 4688.39, 5101.27, 5623.24, 6006.22, 6618.17, 7198.49, 7766.13, 8147.99, 8656.49, 9014.14, 9701.95, 10274.92, 10666.99, 11139.87, 11670.4, 12142.25, 12653.65, 13216.14, 13743.41, 14190.71, 14685.66, 15146.3, 15637.84, 16145.68, 16645.68, 17145.68, 17645.68, 18145.68, 18645.68]","[nan, nan, nan, 5422.5, 5958.41, 6435.0, 6981.14, 7535.45, 8169.55, 8521.36, 8997.95, 9726.14, 10174.09, 10679.32, 11051.59, 11687.73, 12111.14, 12542.73, 13054.09, 13624.77, 14148.41, 14588.18, 15095.45, 15584.32, 16060.91, 16568.18, 17265.68, 17715.68, 18190.23, 18668.86]","[nan, nan, nan, nan, 535.91, 476.59, 546.14, 554.32, 634.09, 351.82, 476.59, 728.18, 447.95, 505.23, 372.27, 636.14, 423.41, 431.59, 511.36, 570.68, 523.64, 439.77, 507.27, 488.86, 476.59, 507.27, 697.5, 450.0, 474.55, 478.64]"
256,4,16,jittering,400,35,0.25,"[0.0, 438.81089620188493, 836.1859116174835, 1224.1012079059756, 1642.6793278347068, 2024.9031166214593, 2301.049310492152, 2809.5752437182923, 3275.9351649264813, 3703.3324114352126, 3998.076690186865, 4366.391036352844, 4860.840433525619, 5224.531993124492, 5623.559677727328, 5966.981866936001, 6362.758650866874, 6903.614638995794, 7236.726329580397, 7598.385817150436, 8131.36994572251, 8486.16899562272, 8675.113467879733, 9255.663239668009, 9633.08949716235, 10008.08444376974, 10289.994716801302, 10822.696753187502, 11162.96181884388, 11547.689108746534, 11849.526695766339, 12392.027043224605, 12850.91962572848, 13153.011366553821, 13600.0, 14000.0, 14400.0, 14800.0, 15200.0, 15600.0]",22.432375,True,Good,1.488636363639671,False,All good,40.0,29,26,3,11.0,"[nan, nan, nan, 40.44, 51.41, nan, nan, 66.79, -107.07, -68.11, nan, 93.15, -166.07, -96.12, nan, -106.3, 35.88, -204.3, -62.86, -105.43, 83.63, 56.1, nan, -15.89, -115.13, -52.4, 80.91, -16.11, 109.99, 113.9, 4.34, -90.21, nan, -69.83, 33.41, -33.18, 78.18, 140.45, nan, nan]",-11.048637058453986,-19.456346928834954,61.818181818181046,90.12516681598701,88.2110078899989,71.82489420108563,"[4129.32, 4568.13, 4965.5, 5353.42, 5772.0, 6154.22, 6430.37, 6938.89, 7405.25, 7832.65, 8127.39, 8495.71, 8990.16, 9353.85, 9752.88, 10096.3, 10492.08, 11032.93, 11366.04, 11727.7, 12260.69, 12615.49, 12804.43, 13384.98, 13762.41, 14137.4, 14419.31, 14952.01, 15292.28, 15677.01, 15978.84, 16521.35, 16980.24, 17282.33, 17729.32, 18129.32, 18529.32, 18929.32, 19329.32, 19729.32]","[nan, nan, nan, 5393.86, 5823.41, nan, nan, 7005.68, 7298.18, 7764.55, nan, 8588.86, 8824.09, 9257.73, nan, 9990.0, 10527.95, 10828.64, 11303.18, 11622.27, 12344.32, 12671.59, nan, 13369.09, 13647.27, 14085.0, 14500.23, 14935.91, 15402.27, 15790.91, 15983.18, 16431.14, nan, 17212.5, 17762.73, 18096.14, 18607.5, 19069.77, nan, nan]","[nan, nan, nan, nan, 429.55, nan, nan, nan, 292.5, 466.36, nan, nan, 235.23, 433.64, nan, nan, 537.95, 300.68, 474.55, 319.09, 722.05, 327.27, nan, nan, 278.18, 437.73, 415.23, 435.68, 466.36, 388.64, 192.27, 447.95, nan, nan, 550.23, 333.41, 511.36, 462.27, nan, nan]"
256,5,10,jittering,500,25,0.25,"[0.0, 508.8357709487813, 986.347246058516, 1608.7140274325004, 1945.2834774910966, 2495.9238530134, 3180.617270987941, 3674.0411817770914, 3923.727447723355, 4420.194010822794, 5042.865573141468, 5377.810511988369, 5936.242928988651, 6384.5439073490925, 7110.933897471511, 7580.787309480887, 8005.532887562691, 8470.714074582762, 9003.247475784694, 9412.00417562043, 9923.196537775915, 10429.619553887022, 11086.086609770033, 11446.877017484789, 11500.0, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0]",20.932375,True,Good,0.7840909090919013,False,All good,30.0,19,16,3,11.0,"[nan, nan, nan, -168.26, 110.85, -112.51, 49.61, 57.32, nan, nan, -24.91, -91.9, -188.06, 208.41, 24.07, nan, -195.53, nan, -250.29, -121.1, -149.56, -160.98, nan, -92.1, nan, -54.09, -161.36, nan, nan, -217.27]",-80.93060792020692,-69.05964235979123,-144.24242424242402,119.53649205921177,123.35334246633404,67.70981403339606,"[4160.0, 4668.84, 5146.35, 5768.71, 6105.28, 6655.92, 7340.62, 7834.04, 8083.73, 8580.19, 9202.87, 9537.81, 10096.24, 10544.54, 11270.93, 11740.79, 12165.53, 12630.71, 13163.25, 13572.0, 14083.2, 14589.62, 15246.09, 15606.88, 15660.0, 16160.0, 16660.0, 17160.0, 17660.0, 18160.0]","[nan, nan, nan, 5600.45, 6216.14, 6543.41, 7390.23, 7891.36, nan, nan, 9177.95, 9445.91, 9908.18, 10752.95, 11295.0, nan, 11970.0, nan, 12912.95, 13450.91, 13933.64, 14428.64, nan, 15514.77, nan, 16105.91, 16498.64, nan, nan, 17942.73]","[nan, nan, nan, nan, 615.68, 327.27, 846.82, 501.14, nan, nan, nan, 267.95, 462.27, 844.77, 542.05, nan, nan, nan, nan, 537.95, 482.73, 495.0, nan, nan, nan, nan, 392.73, nan, nan, nan]"
256,6,2,sampling,500,25,0.25,"[0.0, 427.63132856150185, 904.0383216108985, 1380.931281502623, 1848.000612299467, 2510.9553241103777, 3111.515040535914, 3457.288477035924, 4127.940566679557, 4696.333036263628, 5124.562741932351, 5530.863683439575, 5960.696827210563, 6437.052211937929, 6804.909144997086, 7389.271939152994, 7988.000186663574, 8369.129735881372, 8739.853180670694, 9271.051379169241, 9708.872844048148, 10393.768687182062, 10803.92962422873, 11235.768235828418, 11500.0, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0]",20.932375,True,Good,0.7840909090919013,False,All good,31.0,26,21,5,5.0,"[nan, nan, nan, nan, 64.95, -207.32, -241.29, -0.02, -16.12, -161.11, -43.2, -9.73, -22.29, -30.23, 72.36, 97.55, -116.64, 1.32, 41.74, -145.82, -111.15, -276.5, -193.7, -146.9, 49.09, 44.09, -57.05, -57.95, -122.27, -178.41]",-67.94544850329902,-66.42813104737454,-74.31818181818191,102.28013460578211,107.79590151782698,74.45990101728748,"[4170.23, 4597.86, 5074.27, 5551.16, 6018.23, 6681.18, 7281.74, 7627.52, 8298.17, 8866.56, 9294.79, 9701.09, 10130.92, 10607.28, 10975.14, 11559.5, 12158.23, 12539.36, 12910.08, 13441.28, 13879.1, 14564.0, 14974.16, 15406.0, 15670.23, 16170.23, 16670.23, 17170.23, 17670.23, 18170.23]","[nan, nan, nan, nan, 6083.18, 6473.86, 7040.45, 7627.5, 8282.05, 8705.45, 9251.59, 9691.36, 10108.64, 10577.05, 11047.5, 11657.05, 12041.59, 12540.68, 12951.82, 13295.45, 13767.95, 14287.5, 14780.45, 15259.09, 15719.32, 16214.32, 16613.18, 17112.27, 17547.95, 17991.82]","[nan, nan, nan, nan, nan, 390.68, 566.59, 587.05, 654.55, 423.41, 546.14, 439.77, 417.27, 468.41, 470.45, 609.55, 384.55, 499.09, 411.14, 343.64, 472.5, 519.55, 492.95, 478.64, 460.23, 495.0, 398.86, 499.09, 435.68, 443.86]"
256,7,5,sampling,500,35,0.2,"[0.0, 538.4744183328091, 1145.569964268272, 1856.580413337055, 2292.9519749659426, 2750.638814120434, 3222.089384046727, 3731.0584851383455, 4165.944096562156, 4700.939696648659, 5347.940077322749, 5758.916479348128, 6149.167674649063, 6655.615301320922, 7176.593228610427, 7494.470937663183, 7894.537518057884, 8493.825513112064, 8918.420684880579, 9483.205933208212, 10029.721617905896, 10565.5656380875, 11049.93308108816, 11596.987143314987, 12198.598785603102, 12611.96402195669, 13175.375222118093, 13584.609192859449, 14075.598809683033, 14588.762646861636, 15136.49126641442, 15601.66409269171, 16261.90967954311, 16838.31363916266, 17000.0, 17500.0, 18000.0, 18500.0, 19000.0, 19500.0]",26.432375,True,Good,1.488636363636033,False,All good,39.0,37,32,5,2.0,"[nan, nan, -30.34, -205.44, 22.96, 50.04, 51.09, 10.53, 42.01, -30.71, -186.8, 34.27, -36.89, -132.21, -98.87, 76.21, 1.37, -129.51, 2.26, -108.43, -159.95, -129.2, -85.84, -117.44, -189.28, 119.4, -178.1, -69.84, -29.01, -36.94, -30.35, 9.7, -104.41, -99.9, nan, -41.59, -50.68, -35.23, 8.86, -18.64]",-51.53825837853488,-55.301338522908495,-27.4545454545438,79.27497826461234,84.22023228592496,20.959622733339806,"[4164.09, 4702.57, 5309.66, 6020.67, 6457.04, 6914.73, 7386.18, 7895.15, 8330.04, 8865.03, 9512.03, 9923.01, 10313.26, 10819.71, 11340.68, 11658.56, 12058.63, 12657.92, 13082.51, 13647.3, 14193.81, 14729.66, 15214.02, 15761.08, 16362.69, 16776.05, 17339.47, 17748.7, 18239.69, 18752.85, 19300.58, 19765.76, 20426.0, 21002.4, 21164.09, 21664.09, 22164.09, 22664.09, 23164.09, 23664.09]","[nan, nan, 5279.32, 5815.23, 6480.0, 6964.77, 7437.27, 7905.68, 8372.05, 8834.32, 9325.23, 9957.27, 10276.36, 10687.5, 11241.82, 11734.77, 12060.0, 12528.41, 13084.77, 13538.86, 14033.86, 14600.45, 15128.18, 15643.64, 16173.41, 16895.45, 17161.36, 17678.86, 18210.68, 18715.91, 19270.23, 19775.45, 20321.59, 20902.5, nan, 21622.5, 22113.41, 22628.86, 23172.95, 23645.45]","[nan, nan, nan, 535.91, 664.77, 484.77, 472.5, 468.41, 466.36, 462.27, 490.91, 632.05, 319.09, 411.14, 554.32, 492.95, 325.23, 468.41, 556.36, 454.09, 495.0, 566.59, 527.73, 515.45, 529.77, 722.05, 265.91, 517.5, 531.82, 505.23, 554.32, 505.23, 546.14, 580.91, nan, nan, 490.91, 515.45, 544.09, 472.5]"
256,8,6,sampling,500,35,0.25,"[0.0, 505.30124495169713, 1050.0356305936682, 1654.8483511186128, 2300.8493516317367, 2863.4047938063013, 3436.724235632867, 3899.8755570506023, 4250.78325466855, 4758.362052803568, 5312.306957868876, 6036.654334028762, 6430.699197646174, 7023.777539252754, 7388.13379213547, 7944.632996618238, 8375.67278647285, 8786.925948566255, 9074.658987704894, 9459.006621562741, 9746.367112994812, 10164.04746431097, 10649.176823785454, 11145.754789725226, 11608.898075342919, 12094.949430527262, 12494.97200964869, 12879.922783883754, 13352.819651078822, 13903.098552892508, 14371.34360407872, 14961.95812265138, 15437.035374907442, 15762.592109945352, 16000.0, 16500.0, 17000.0, 17500.0, 18000.0, 18500.0]",25.432375,True,Good,0.7840909090919013,False,All good,40.0,34,31,3,6.0,"[nan, nan, 208.37, 78.11, -50.39, -23.86, 4.18, 126.03, nan, 46.87, -108.22, -251.65, 43.62, -107.64, 43.46, -103.95, -9.31, 66.26, nan, -22.87, 147.95, 139.36, 87.87, -13.94, -22.99, -46.77, 23.66, 76.44, 4.45, -122.42, -19.98, -154.46, -87.49, 53.32, 202.5, -95.0, 178.18, nan, nan, 183.64]",13.92164016526488,6.6618575419619885,88.93939393939479,107.64434657237611,102.34132123071987,130.08385372167302,"[4172.27, 4677.57, 5222.31, 5827.12, 6473.12, 7035.68, 7609.0, 8072.15, 8423.06, 8930.63, 9484.58, 10208.93, 10602.97, 11196.05, 11560.41, 12116.91, 12547.95, 12959.2, 13246.93, 13631.28, 13918.64, 14336.32, 14821.45, 15318.03, 15781.17, 16267.22, 16667.24, 17052.2, 17525.09, 18075.37, 18543.62, 19134.23, 19609.31, 19934.86, 20172.27, 20672.27, 21172.27, 21672.27, 22172.27, 22672.27]","[nan, nan, 5430.68, 5905.23, 6422.73, 7011.82, 7613.18, 8198.18, nan, 8977.5, 9376.36, 9957.27, 10646.59, 11088.41, 11603.86, 12012.95, 12538.64, 13025.45, nan, 13608.41, 14066.59, 14475.68, 14909.32, 15304.09, 15758.18, 16220.45, 16690.91, 17128.64, 17529.55, 17952.95, 18523.64, 18979.77, 19521.82, 19988.18, 20374.77, 20577.27, 21350.45, nan, nan, 22855.91]","[nan, nan, nan, 474.55, 517.5, 589.09, 601.36, 585.0, nan, nan, 398.86, 580.91, 689.32, 441.82, 515.45, 409.09, 525.68, 486.82, nan, nan, 458.18, 409.09, 433.64, 394.77, 454.09, 462.27, 470.45, 437.73, 400.91, 423.41, 570.68, 456.14, 542.05, 466.36, 386.59, 202.5, 773.18, nan, nan, nan]"
256,9,10,jittering,500,25,0.25,"[0.0, 553.7417581450464, 920.0923527727803, 1535.06738030242, 2011.0026734079365, 2449.4853904968813, 2942.9879225618256, 3434.6167106412677, 4155.532781654027, 4455.9763326274615, 4958.467846895104, 5601.711424266905, 5888.491017890223, 6407.224217390867, 7000.440742214113, 7605.564279520743, 8052.588500474376, 8421.688573789253, 8919.609283896598, 9241.44935859975, 9923.797878045212, 10506.92170377507, 10986.127781778509, 11525.94763061577, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0, 14500.0]",21.432375,True,Good,1.3636363636364877,False,All good,29.0,24,19,5,5.0,"[nan, nan, nan, -237.79, -110.32, -27.21, -31.85, -12.12, -195.08, nan, -50.97, -256.48, 82.65, -88.36, 87.51, -120.79, -52.36, 10.13, -80.75, -108.04, nan, nan, 174.33, 17.01, -27.5, -102.05, 77.05, 139.55, 114.09, 182.73]",-25.693328334704983,-54.10544823139827,82.27272727272955,117.75684109875593,105.33028364398207,98.37092478458801,"[4141.59, 4695.33, 5061.68, 5676.66, 6152.59, 6591.08, 7084.58, 7576.21, 8297.12, 8597.57, 9100.06, 9743.3, 10030.08, 10548.82, 11142.03, 11747.16, 12194.18, 12563.28, 13061.2, 13383.04, 14065.39, 14648.51, 15127.72, 15667.54, 16141.59, 16641.59, 17141.59, 17641.59, 18141.59, 18641.59]","[nan, nan, nan, 5438.86, 6042.27, 6563.86, 7052.73, 7564.09, 8102.05, nan, 9049.09, 9486.82, 10112.73, 10460.45, 11229.55, 11626.36, 12141.82, 12573.41, 12980.45, 13275.0, nan, nan, 15302.05, 15684.55, 16114.09, 16539.55, 17218.64, 17781.14, 18255.68, 18824.32]","[nan, nan, nan, nan, 603.41, 521.59, 488.86, 511.36, 537.95, nan, nan, 437.73, 625.91, 347.73, 769.09, 396.82, 515.45, 431.59, 407.05, 294.55, nan, nan, nan, 382.5, 429.55, 425.45, 679.09, 562.5, 474.55, 568.64]"
256,10,12,jittering,400,25,0.25,"[0.0, 389.90326585303256, 754.6644425612197, 1268.3694086550468, 1525.78197631332, 1969.9232165951669, 2339.9786933026667, 2912.9431945943616, 3239.1493910846334, 3575.333633269353, 3988.991450134414, 4294.297006686488, 4680.465946537781, 5254.127118989224, 5703.449821715595, 5927.086731933162, 6434.754979828501, 6821.205857567987, 7286.33106063791, 7687.5492584315125, 7836.421103237091, 8434.541047344874, 8854.37819662714, 9126.020319245416, 9200.0, 9600.0, 10000.0, 10400.0, 10800.0, 11200.0]",18.032375,True,Good,1.7159090909080987,False,All good,29.0,24,20,4,5.0,"[nan, nan, nan, -99.96, nan, 49.39, -34.3, -163.4, -13.01, -58.74, -8.08, 89.57, 65.44, -74.58, -106.63, 146.32, -54.53, -132.11, -155.42, -73.91, 178.12, 85.23, 41.76, nan, 84.77, 46.82, nan, -104.77, -58.86, -2.73]",-14.73397079129497,-11.70349222228127,-29.886363636363473,92.20480819020929,97.43472952001859,57.15954274175265,"[4170.23, 4560.13, 4924.89, 5438.6, 5696.01, 6140.15, 6510.21, 7083.17, 7409.38, 7745.56, 8159.22, 8464.52, 8850.69, 9424.35, 9873.68, 10097.31, 10604.98, 10991.43, 11456.56, 11857.78, 12006.65, 12604.77, 13024.61, 13296.25, 13370.23, 13770.23, 14170.23, 14570.23, 14970.23, 15370.23]","[nan, nan, nan, 5338.64, nan, 6189.55, 6475.91, 6919.77, 7396.36, 7686.82, 8151.14, 8554.09, 8916.14, 9349.77, 9767.05, 10243.64, 10550.45, 10859.32, 11301.14, 11783.86, 12184.77, 12690.0, 13066.36, nan, 13455.0, 13817.05, nan, 14465.45, 14911.36, 15367.5]","[nan, nan, nan, nan, nan, nan, 286.36, 443.86, 476.59, 290.45, 464.32, 402.95, 362.05, 433.64, 417.27, 476.59, 306.82, 308.86, 441.82, 482.73, 400.91, 505.23, 376.36, nan, nan, 362.05, nan, nan, 445.91, 456.14]"
