pp_id,stim_id,type_code,condition,tempo,length,sigma_fraction,onsets_input,stim_duration,markers_ok,markers_status,markers_max_difference,is_failed,failed_reason,n_taps_raw_all,n_taps_aligned_all,n_taps_aligned_noblindtaps,n_taps_aligned_blindtaps,n_bad_taps,asyncs,asyncs_mean_all,asyncs_mean_noblindtaps,asyncs_mean_blindtaps,asyncs_sd_all,asyncs_sd_noblindtaps,asyncs_sd_blindtaps,stim_onsets_detected,resp_onsets_aligned,resp_ioi
311,1,2,sampling,500,25,0.25,"[0.0, 512.8285877213309, 1101.2836597647388, 1519.6436999497378, 1904.9490305636264, 2396.111799467966, 2843.733217157046, 3118.5735716744975, 3623.779055675019, 4082.649007461589, 4577.716953022237, 5070.9238204481435, 5417.846633852824, 5866.520925301585, 6472.888613222724, 7080.064042753433, 7564.004443457461, 8088.987888043762, 8570.661667605296, 9001.282649572837, 9642.447149090172, 10375.549529510949, 10861.429872230055, 11385.872007393606, 11500.0, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0]",20.932375,True,Good,1.261363636360329,False,All good,26.0,20,18,2,6.0,"[nan, nan, nan, 0.58, nan, nan, -28.73, 148.47, 19.63, -42.42, -140.67, -167.51, -17.39, -20.16, -194.93, -255.97, -124.23, -231.94, -85.66, -33.56, -206.31, nan, -13.93, -53.6, nan, 136.14, nan, 144.55, nan, nan]",-58.38307907741937,-80.46352220723364,140.3409090909089,116.55800111498854,101.08349730348384,4.204545454545041,"[3965.68, 4478.51, 5066.97, 5485.33, 5870.63, 6361.79, 6809.42, 7084.26, 7589.46, 8048.33, 8543.4, 9036.61, 9383.53, 9832.2, 10438.57, 11045.75, 11529.69, 12054.67, 12536.34, 12966.96, 13608.13, 14341.23, 14827.11, 15351.55, 15465.68, 15965.68, 16465.68, 16965.68, 17465.68, 17965.68]","[nan, nan, nan, 5485.91, nan, nan, 6780.68, 7232.73, 7609.09, 8005.91, 8402.73, 8869.09, 9366.14, 9812.05, 10243.64, 10789.77, 11405.45, 11822.73, 12450.68, 12933.41, 13401.82, nan, 14813.18, 15297.95, nan, 16101.82, nan, 17110.23, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, 452.05, 376.36, 396.82, 396.82, 466.36, 497.05, 445.91, 431.59, 546.14, 615.68, 417.27, 627.95, 482.73, 468.41, nan, nan, 484.77, nan, nan, nan, nan, nan, nan]"
311,2,5,sampling,500,35,0.2,"[0.0, 442.3871419937994, 959.4379629969408, 1403.7647354863611, 1746.9741129752074, 2428.597833429944, 3026.767559076323, 3597.4418374561374, 4002.369230716743, 4660.658347208484, 5186.1621207465405, 5552.433987105882, 6006.561435959466, 6536.527808416934, 6965.936598466901, 7497.475800419905, 8071.8483634778495, 8498.64264911326, 8998.11730943343, 9749.177988934418, 10255.248684549031, 10727.646774050263, 11136.41118157007, 11688.104978237721, 12285.133304282512, 12876.542780770516, 13419.896446805, 13790.951064060546, 14325.929132654966, 14825.183772615153, 15098.786357967561, 15446.368503274043, 15882.21232133356, 16538.745891447692, 17000.0, 17500.0, 18000.0, 18500.0, 19000.0, 19500.0]",26.432375,True,Good,0.6818181818180165,False,All good,36.0,33,28,5,3.0,"[nan, nan, nan, nan, 12.57, -223.14, -172.9, -170.85, nan, -201.11, -96.62, 68.93, 107.76, 3.24, 93.38, -41.34, -165.71, -1.37, -7.89, -276.22, -95.02, -80.6, 42.45, -106.29, -220.59, -206.54, -148.53, 40.87, -66.61, -56.55, nan, nan, 38.01, -133.75, -89.77, -133.64, -75.23, -35.23, -5.45, 34.55]",-71.79374912004063,-76.9354900343334,-43.00000000000107,99.09218404321403,103.9252890215258,57.85658387357997,"[4252.05, 4694.43, 5211.48, 5655.81, 5999.02, 6680.64, 7278.81, 7849.49, 8254.41, 8912.7, 9438.21, 9804.48, 10258.61, 10788.57, 11217.98, 11749.52, 12323.89, 12750.69, 13250.16, 14001.22, 14507.29, 14979.69, 15388.46, 15940.15, 16537.18, 17128.59, 17671.94, 18043.0, 18577.97, 19077.23, 19350.83, 19698.41, 20134.26, 20790.79, 21252.05, 21752.05, 22252.05, 22752.05, 23252.05, 23752.05]","[nan, nan, nan, nan, 6011.59, 6457.5, 7105.91, 7678.64, nan, 8711.59, 9341.59, 9873.41, 10366.36, 10791.82, 11311.36, 11708.18, 12158.18, 12749.32, 13242.27, 13725.0, 14412.27, 14899.09, 15430.91, 15833.86, 16316.59, 16922.05, 17523.41, 18083.86, 18511.36, 19020.68, nan, nan, 20172.27, 20657.05, 21162.27, 21618.41, 22176.82, 22716.82, 23246.59, 23786.59]","[nan, nan, nan, nan, nan, 445.91, 648.41, 572.73, nan, nan, 630.0, 531.82, 492.95, 425.45, 519.55, 396.82, 450.0, 591.14, 492.95, 482.73, 687.27, 486.82, 531.82, 402.95, 482.73, 605.45, 601.36, 560.45, 427.5, 509.32, nan, nan, nan, 484.77, 505.23, 456.14, 558.41, 540.0, 529.77, 540.0]"
311,3,10,jittering,500,25,0.25,"[0.0, 432.039946237716, 1000.6929198797859, 1644.8916640194202, 2135.7199070659653, 2579.0339046581507, 2906.794114229933, 3636.3369277753286, 3849.1138797662425, 4546.441739094283, 4831.882575842051, 5336.455926138193, 6006.6962022881635, 6618.030668547257, 6903.812046183478, 7507.04539753181, 7849.789462667977, 8499.910899313452, 8928.234290616745, 9439.84215787985, 9929.601860741943, 10414.326340238136, 11176.196501352219, 11643.557208727347, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0, 14500.0]",21.432375,True,Good,1.6931818181801646,False,All good,28.0,20,17,3,8.0,"[nan, nan, nan, nan, -100.04, -70.85, 114.8, nan, 162.48, 33.79, 171.75, 96.73, -162.38, -180.53, 57.32, -97.95, 125.89, 95.54, 70.17, nan, nan, 289.99, nan, -159.92, -90.91, -73.41, -17.05, -24.09, nan, nan]",12.06686276363266,20.93427704812369,-38.18181818181653,126.02074589808467,134.34520727013927,25.07495650098393,"[4237.73, 4669.77, 5238.42, 5882.62, 6373.45, 6816.76, 7144.52, 7874.06, 8086.84, 8784.17, 9069.61, 9574.18, 10244.42, 10855.76, 11141.54, 11744.77, 12087.52, 12737.64, 13165.96, 13677.57, 14167.33, 14652.05, 15413.92, 15881.28, 16237.73, 16737.73, 17237.73, 17737.73, 18237.73, 18737.73]","[nan, nan, nan, nan, 6273.41, 6745.91, 7259.32, nan, 8249.32, 8817.95, 9241.36, 9670.91, 10082.05, 10675.23, 11198.86, 11646.82, 12213.41, 12833.18, 13236.14, nan, nan, 14942.05, nan, 15721.36, 16146.82, 16664.32, 17220.68, 17713.64, nan, nan]","[nan, nan, nan, nan, nan, 472.5, 513.41, nan, nan, 568.64, 423.41, 429.55, 411.14, 593.18, 523.64, 447.95, 566.59, 619.77, 402.95, nan, nan, nan, nan, nan, 425.45, 517.5, 556.36, 492.95, nan, nan]"
311,4,8,sampling,400,35,0.25,"[0.0, 394.54751605189716, 881.566111320693, 1515.4866702901813, 1903.833911429917, 2285.2725942033985, 2749.7074289378183, 2888.727273402761, 3316.529576626285, 3863.078203284853, 4233.633974109648, 4633.117948618468, 5068.308489849537, 5436.647130089952, 5877.63230921333, 6327.840778263604, 6888.651127753708, 7385.665947734063, 7818.105953100456, 8188.69257900104, 8360.129434777897, 8795.269647213177, 9163.140478400903, 9487.241616677693, 10023.779788321779, 10433.30979865531, 10975.970867667094, 11347.707063539248, 11709.271505944374, 12348.800831471945, 12888.442449398855, 13190.817179670918, 13466.73630139745, 14006.209965414879, 14400.0, 14800.0, 15200.0, 15600.0, 16000.0, 16400.0]",23.232375,True,Good,1.6931818181838025,False,All good,31.0,26,23,3,5.0,"[nan, nan, nan, -236.62, nan, 59.27, nan, nan, -135.39, -143.99, nan, nan, -54.44, 16.99, -86.5, -86.7, -222.06, -80.89, -20.38, nan, nan, 92.68, nan, 124.8, -21.05, -74.67, -118.24, 7.07, 48.46, nan, -226.62, 39.64, 176.9, -8.71, -89.55, -35.45, nan, -162.5, nan, 19.32]",-46.87141471122987,-45.218279080678634,-59.54545454545595,104.3087749884901,107.32804264635595,76.15660065740481,"[4245.91, 4640.46, 5127.48, 5761.4, 6149.74, 6531.18, 6995.62, 7134.64, 7562.44, 8108.99, 8479.54, 8879.03, 9314.22, 9682.56, 10123.54, 10573.75, 11134.56, 11631.58, 12064.02, 12434.6, 12606.04, 13041.18, 13409.05, 13733.15, 14269.69, 14679.22, 15221.88, 15593.62, 15955.18, 16594.71, 17134.35, 17436.73, 17712.65, 18252.12, 18645.91, 19045.91, 19445.91, 19845.91, 20245.91, 20645.91]","[nan, nan, nan, 5524.77, nan, 6590.45, nan, nan, 7427.05, 7965.0, nan, nan, 9259.77, 9699.55, 10037.05, 10487.05, 10912.5, 11550.68, 12043.64, nan, nan, 13133.86, nan, 13857.95, 14248.64, 14604.55, 15103.64, 15600.68, 16003.64, nan, 16907.73, 17476.36, 17889.55, 18243.41, 18556.36, 19010.45, nan, 19683.41, nan, 20665.23]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 537.95, nan, nan, nan, 439.77, 337.5, 450.0, 425.45, 638.18, 492.95, nan, nan, nan, nan, nan, 390.68, 355.91, 499.09, 497.05, 402.95, nan, nan, 568.64, 413.18, 353.86, 312.95, 454.09, nan, nan, nan, nan]"
311,5,14,jittering,500,35,0.25,"[0.0, 478.2891244113995, 1046.7210668739672, 1514.242517980032, 1999.8858512042593, 2570.1655579965586, 3092.0627125488118, 3450.580823542349, 3946.6316920000963, 4587.921297282896, 5020.372391985404, 5467.316602576927, 6000.055958719134, 6570.981640941989, 6963.393256608307, 7509.481326138174, 8055.4320847145345, 8581.35687615796, 8853.298354215656, 9488.167868184608, 9938.385534430678, 10535.192773504456, 11114.176453651398, 11583.140564531845, 11936.163486961661, 12605.37973813103, 12985.123189032245, 13541.472985010694, 14078.441298613496, 14752.405401620064, 15112.7410081698, 15553.461959583947, 16083.672894125271, 16431.31192133554, 16500.0, 17000.0, 17500.0, 18000.0, 18500.0, 19000.0]",25.932375,True,Good,1.8181818181815288,False,All good,37.0,30,27,3,7.0,"[nan, nan, nan, -32.88, -29.66, -88.57, nan, 82.37, -20.95, -154.97, -71.96, nan, -28.92, -162.12, -2.26, 14.16, -36.8, -49.31, 186.02, -74.53, -5.2, nan, 99.46, 72.31, 124.29, -180.83, 20.33, -102.38, nan, -286.5, 5.67, 37.45, -59.13, nan, -15.23, nan, -215.45, nan, -59.77, 45.68]",-32.989387400383144,-28.153191387631008,-76.51515151515234,99.72611603786565,97.66295204030727,107.26379221477232,"[4254.09, 4732.38, 5300.81, 5768.33, 6253.98, 6824.26, 7346.15, 7704.67, 8200.72, 8842.01, 9274.46, 9721.41, 10254.15, 10825.07, 11217.48, 11763.57, 12309.52, 12835.45, 13107.39, 13742.26, 14192.48, 14789.28, 15368.27, 15837.23, 16190.25, 16859.47, 17239.21, 17795.56, 18332.53, 19006.5, 19366.83, 19807.55, 20337.76, 20685.4, 20754.09, 21254.09, 21754.09, 22254.09, 22754.09, 23254.09]","[nan, nan, nan, 5735.45, 6224.32, 6735.68, nan, 7787.05, 8179.77, 8687.05, 9202.5, nan, 10225.23, 10662.95, 11215.23, 11777.73, 12272.73, 12786.14, 13293.41, 13667.73, 14187.27, nan, 15467.73, 15909.55, 16314.55, 16678.64, 17259.55, 17693.18, nan, 18720.0, 19372.5, 19845.0, 20278.64, nan, 20738.86, nan, 21538.64, nan, 22694.32, 23299.77]","[nan, nan, nan, nan, 488.86, 511.36, nan, nan, 392.73, 507.27, 515.45, nan, nan, 437.73, 552.27, 562.5, 495.0, 513.41, 507.27, 374.32, 519.55, nan, nan, 441.82, 405.0, 364.09, 580.91, 433.64, nan, nan, 652.5, 472.5, 433.64, nan, nan, nan, nan, nan, nan, 605.45]"
311,6,16,jittering,400,35,0.25,"[0.0, 485.6853102953218, 883.2610798499802, 1191.1091184072125, 1655.7550576368478, 1899.5495153663624, 2424.9759015180357, 2802.1490623947334, 3208.65077497482, 3632.9615825794126, 4020.6891607792713, 4447.695133752313, 4835.496841366361, 5247.979912982058, 5612.128536452474, 5936.037602968294, 6395.749208784243, 6763.970767650523, 7274.263755155213, 7571.049892097694, 7909.409701744272, 8268.690845069956, 8880.603189570218, 9192.496915186886, 9486.27835198343, 10034.684491106347, 10377.422668326932, 10743.722012147899, 11252.250541997186, 11585.949982096932, 12018.422451005988, 12304.965608307777, 12787.671073268542, 13216.905920373723, 13600.0, 14000.0, 14400.0, 14800.0, 15200.0, 15600.0]",22.432375,True,Good,0.7840909090919013,False,All good,37.0,32,30,2,5.0,"[nan, nan, nan, 83.66, -31.21, 168.86, nan, 45.58, 31.8, -79.55, 5.22, -14.74, -9.82, 27.7, 33.78, 65.78, -70.75, -33.97, -141.31, 13.95, 86.73, 9.72, -238.1, 6.37, 15.31, -181.28, -22.88, -14.86, -132.71, 22.46, -29.56, 74.58, -166.76, nan, 17.05, 28.18, nan, nan, nan, -170.68]",-18.795003712391548,-15.298003959884499,-71.24999999999736,88.08127487169722,86.14380516201395,99.43181818181803,"[4260.23, 4745.91, 5143.49, 5451.34, 5915.98, 6159.78, 6685.2, 7062.38, 7468.88, 7893.19, 8280.92, 8707.92, 9095.72, 9508.21, 9872.36, 10196.26, 10655.98, 11024.2, 11534.49, 11831.28, 12169.64, 12528.92, 13140.83, 13452.72, 13746.51, 14294.91, 14637.65, 15003.95, 15512.48, 15846.18, 16278.65, 16565.19, 17047.9, 17477.13, 17860.23, 18260.23, 18660.23, 19060.23, 19460.23, 19860.23]","[nan, nan, nan, 5535.0, 5884.77, 6328.64, nan, 7107.95, 7500.68, 7813.64, 8286.14, 8693.18, 9085.91, 9535.91, 9906.14, 10262.05, 10585.23, 10990.23, 11393.18, 11845.23, 12256.36, 12538.64, 12902.73, 13459.09, 13761.82, 14113.64, 14614.77, 14989.09, 15379.77, 15868.64, 16249.09, 16639.77, 16881.14, nan, 17877.27, 18288.41, nan, nan, nan, 19689.55]","[nan, nan, nan, nan, 349.77, 443.86, nan, nan, 392.73, 312.95, 472.5, 407.05, 392.73, 450.0, 370.23, 355.91, 323.18, 405.0, 402.95, 452.05, 411.14, 282.27, 364.09, 556.36, 302.73, 351.82, 501.14, 374.32, 390.68, 488.86, 380.45, 390.68, 241.36, nan, nan, 411.14, nan, nan, nan, nan]"
311,7,2,sampling,500,25,0.25,"[0.0, 691.6039829644324, 1174.1394101544815, 1840.177733274211, 2291.8776055033, 2672.961034356327, 3093.312951093729, 3693.883642110733, 4288.400887432024, 4704.595881671909, 5269.1991493363485, 5909.212894315115, 6165.516167049979, 6625.698841202813, 7134.022071787229, 7787.961602024815, 8178.516343666465, 8536.133404967677, 8961.658876137253, 9410.63109105104, 9673.64140401698, 9924.759675759517, 10354.373212093602, 10852.480731224769, 11000.0, 11500.0, 12000.0, 12500.0, 13000.0, 13500.0]",20.432375,True,Good,1.3636363636364877,False,All good,25.0,23,18,5,2.0,"[nan, nan, nan, -272.91, -47.56, 21.36, 42.82, -138.43, -244.08, -56.87, -179.65, -242.85, 26.53, -87.97, -48.11, nan, -26.93, 118.64, nan, -5.18, nan, -69.31, -77.56, -160.44, nan, 63.41, 140.23, -169.55, -96.82, -120.23]",-70.93196243820057,-80.47114392355918,-36.590909090909555,109.33255115495662,104.8370538183972,117.95248728279721,"[4245.91, 4937.51, 5420.05, 6086.09, 6537.79, 6918.87, 7339.22, 7939.79, 8534.31, 8950.5, 9515.11, 10155.12, 10411.43, 10871.61, 11379.93, 12033.87, 12424.43, 12782.04, 13207.57, 13656.54, 13919.55, 14170.67, 14600.28, 15098.39, 15245.91, 15745.91, 16245.91, 16745.91, 17245.91, 17745.91]","[nan, nan, nan, 5813.18, 6490.23, 6940.23, 7382.05, 7801.36, 8290.23, 8893.64, 9335.45, 9912.27, 10437.95, 10783.64, 11331.82, nan, 12397.5, 12900.68, nan, 13651.36, nan, 14101.36, 14522.73, 14937.95, nan, 15809.32, 16386.14, 16576.36, 17149.09, 17625.68]","[nan, nan, nan, nan, 677.05, 450.0, 441.82, 419.32, 488.86, 603.41, 441.82, 576.82, 525.68, 345.68, 548.18, nan, nan, 503.18, nan, nan, nan, nan, 421.36, 415.23, nan, nan, 576.82, 190.23, 572.73, 476.59]"
311,8,10,jittering,500,25,0.25,"[0.0, 445.6572509103478, 1080.1766161845485, 1525.4481267479891, 2163.847896079611, 2443.9794284565455, 2956.3192914093274, 3504.959661090569, 3916.6347232974026, 4494.967284612353, 4973.9146686622435, 5486.877902278458, 5981.18628596825, 6574.956090499335, 7021.061456534772, 7485.460712702296, 8077.663394984498, 8452.572424336444, 8975.651568844352, 9544.344616719074, 10002.955355060469, 10559.09421630144, 11182.57875796314, 11583.572073985735, 12000.0, 12500.0, 13000.0, 13500.0, 14000.0, 14500.0]",21.432375,True,Good,1.3636363636364877,False,All good,27.0,26,21,5,1.0,"[nan, nan, nan, -50.22, -154.76, 88.75, 18.23, -31.32, -29.82, -156.1, nan, -100.74, -77.55, -166.09, -76.29, -8.87, -204.25, 36.52, -28.38, -71.39, -63.64, -79.78, -114.17, -34.48, 27.73, 26.82, 34.09, 55.68, 67.05, 37.5]",-40.59595785521857,-60.791965136764205,44.22727272727318,76.70197808767925,71.48750134396957,14.852303157790017,"[4252.05, 4697.7, 5332.22, 5777.49, 6415.89, 6696.02, 7208.36, 7757.01, 8168.68, 8747.01, 9225.96, 9738.92, 10233.23, 10827.0, 11273.11, 11737.51, 12329.71, 12704.62, 13227.7, 13796.39, 14255.0, 14811.14, 15434.62, 15835.62, 16252.05, 16752.05, 17252.05, 17752.05, 18252.05, 18752.05]","[nan, nan, nan, 5727.27, 6261.14, 6784.77, 7226.59, 7725.68, 8138.86, 8590.91, nan, 9638.18, 10155.68, 10660.91, 11196.82, 11728.64, 12125.45, 12741.14, 13199.32, 13725.0, 14191.36, 14731.36, 15320.45, 15801.14, 16279.77, 16778.86, 17286.14, 17807.73, 18319.09, 18789.55]","[nan, nan, nan, nan, 533.86, 523.64, 441.82, 499.09, 413.18, 452.05, nan, nan, 517.5, 505.23, 535.91, 531.82, 396.82, 615.68, 458.18, 525.68, 466.36, 540.0, 589.09, 480.68, 478.64, 499.09, 507.27, 521.59, 511.36, 470.45]"
311,9,7,sampling,400,35,0.2,"[0.0, 326.02096424170105, 723.1427614539753, 1077.5856489451332, 1431.7327794044154, 1919.3216113565977, 2298.5697160539444, 2701.671285447028, 2950.024668550328, 3338.3955567823928, 3714.956866845375, 4169.9059326696215, 4516.79331405862, 4942.218043720441, 5315.253138840471, 5780.491090104487, 6244.844347201645, 6665.89022789078, 6966.556422961018, 7353.089521509086, 7535.383075023827, 7999.211967692908, 8306.217189449751, 8661.836774267038, 9013.434295780164, 9404.77415308111, 9668.159794240506, 10045.904023528867, 10394.021304318323, 10920.41853436535, 11138.438171611702, 11635.526452515676, 12077.16928799106, 12465.210590316497, 12800.0, 13200.0, 13600.0, 14000.0, 14400.0, 14800.0]",21.632375,True,Good,1.7159090909080987,False,All good,37.0,31,26,5,6.0,"[nan, nan, nan, nan, 133.49, -16.59, nan, -13.49, nan, 49.33, 16.41, -68.32, -18.38, -34.72, 29.97, -22.08, -67.12, -64.75, 80.49, -7.41, nan, nan, nan, 31.8, 48.38, 2.73, 105.48, 24.32, 54.62, -179.28, 83.38, -80.3, -159.9, -83.62, -109.55, -63.64, -30.0, -49.55, -132.5, -92.73]",-20.43592002607434,-10.196324226892642,-73.68181818181915,74.61339031411813,75.76946396654046,35.815874406526966,"[4239.77, 4565.79, 4962.92, 5317.36, 5671.51, 6159.09, 6538.34, 6941.44, 7189.8, 7578.17, 7954.73, 8409.68, 8756.57, 9181.99, 9555.03, 10020.26, 10484.62, 10905.66, 11206.33, 11592.86, 11775.16, 12238.98, 12545.99, 12901.61, 13253.21, 13644.55, 13907.93, 14285.68, 14633.79, 15160.19, 15378.21, 15875.3, 16316.94, 16704.98, 17039.77, 17439.77, 17839.77, 18239.77, 18639.77, 19039.77]","[nan, nan, nan, nan, 5805.0, 6142.5, nan, 6927.95, nan, 7627.5, 7971.14, 8341.36, 8738.18, 9147.27, 9585.0, 9998.18, 10417.5, 10840.91, 11286.82, 11585.45, nan, nan, nan, 12933.41, 13301.59, 13647.27, 14013.41, 14310.0, 14688.41, 14980.91, 15461.59, 15795.0, 16157.05, 16621.36, 16930.23, 17376.14, 17809.77, 18190.23, 18507.27, 18947.05]","[nan, nan, nan, nan, nan, 337.5, nan, nan, nan, nan, 343.64, 370.23, 396.82, 409.09, 437.73, 413.18, 419.32, 423.41, 445.91, 298.64, nan, nan, nan, nan, 368.18, 345.68, 366.14, 296.59, 378.41, 292.5, 480.68, 333.41, 362.05, 464.32, 308.86, 445.91, 433.64, 380.45, 317.05, 439.77]"
311,10,14,jittering,500,35,0.25,"[0.0, 632.3511922726952, 1002.9944789632049, 1441.7663197658173, 1960.8517210965376, 2515.121856921177, 2888.965348983463, 3460.960620639107, 4062.206663691834, 4496.484813921117, 5046.047292790836, 5321.450384867465, 6047.816989804626, 6572.740879183509, 7024.811615987933, 7558.33772580232, 8212.49516958267, 8448.722178539689, 9035.888240509606, 9475.808403209105, 10072.99788684736, 10511.818996659358, 11126.63888645883, 11533.13407545564, 12075.865138770369, 12639.037801798042, 12973.67461288518, 13595.800603636122, 13983.146660578466, 14467.7074766519, 15174.670223321502, 15551.906979909256, 15949.027400164074, 16576.480435090187, 17000.0, 17500.0, 18000.0, 18500.0, 19000.0, 19500.0]",26.432375,True,Good,1.488636363636033,False,All good,40.0,36,31,5,4.0,"[nan, nan, nan, -48.36, -121.53, -256.49, -8.51, -130.51, -216.3, -122.85, -95.59, 95.37, nan, -6.38, -63.68, -143.11, -245.0, 66.96, -121.34, 36.01, -203.23, -79.55, -307.78, -57.68, -144.27, -218.58, 25.64, -193.53, 10.26, -130.66, -242.4, 4.23, 14.15, -108.07, -38.64, -84.55, 27.05, -37.27, -138.41, -28.86]",-92.03972361339223,-98.43176114634403,-52.40909090909097,98.77183427473462,102.63727276183128,55.723008883299194,"[4252.05, 4884.4, 5255.04, 5693.81, 6212.9, 6767.17, 7141.01, 7713.01, 8314.25, 8748.53, 9298.09, 9573.5, 10299.86, 10824.79, 11276.86, 11810.38, 12464.54, 12700.77, 13287.93, 13727.85, 14325.04, 14763.86, 15378.68, 15785.18, 16327.91, 16891.08, 17225.72, 17847.85, 18235.19, 18719.75, 19426.72, 19803.95, 20201.07, 20828.53, 21252.05, 21752.05, 22252.05, 22752.05, 23252.05, 23752.05]","[nan, nan, nan, 5645.45, 6091.36, 6510.68, 7132.5, 7582.5, 8097.95, 8625.68, 9202.5, 9668.86, nan, 10818.41, 11213.18, 11667.27, 12219.55, 12767.73, 13166.59, 13763.86, 14121.82, 14684.32, 15070.91, 15727.5, 16183.64, 16672.5, 17251.36, 17654.32, 18245.45, 18589.09, 19184.32, 19808.18, 20215.23, 20720.45, 21213.41, 21667.5, 22279.09, 22714.77, 23113.64, 23723.18]","[nan, nan, nan, nan, 445.91, 419.32, 621.82, 450.0, 515.45, 527.73, 576.82, 466.36, nan, nan, 394.77, 454.09, 552.27, 548.18, 398.86, 597.27, 357.95, 562.5, 386.59, 656.59, 456.14, 488.86, 578.86, 402.95, 591.14, 343.64, 595.23, 623.86, 407.05, 505.23, 492.95, 454.09, 611.59, 435.68, 398.86, 609.55]"
